source,year,main_item,item,amount_thousand_try
expense_detail,2025,1. Personel Giderleri,Memurlar,2756819897.0
expense_detail,2025,1. Personel Giderleri,İşçiler,327350096.0
expense_detail,2025,1. Personel Giderleri,Sözleşmeli Personel,274405717.0
expense_detail,2025,2. Sosyal Güvenlik Kurumlarına Devlet Primi Giderleri,2. Sosyal Güvenlik Kurumlarına Devlet Primi Giderleri,434991084.0
expense_detail,2025,3. Mal ve Hizmet Alım Giderleri,3. Mal ve Hizmet Alım Giderleri,1023744949.0
expense_detail,2025,3. Mal ve Hizmet Alım Giderleri,a) Savunma-Güvenlik,385613493.0
expense_detail,2025,4. Cari Transferler,4. Cari Transferler,5813438256.0
expense_detail,2025,4. Cari Transferler,KİT Görevlendirme Giderleri,503520300.0
expense_detail,2025,4. Cari Transferler,Ziraat Bankası-Tarımsal Üreticilere Kredi Faiz Desteği,160000000.0
expense_detail,2025,4. Cari Transferler,-Devlet Sosyal Güvenlik Katkısı,792562199.0
expense_detail,2025,4. Cari Transferler,-Faturalı Ödemeler (Görev Zararı),320076089.0
expense_detail,2025,4. Cari Transferler,-Emeklilere Ek Ödemeler (Görev Zararı),153582031.0
expense_detail,2025,4. Cari Transferler,-Sosyal Güvenlik Açık Finansmanı (Hazine Yardımı),551805182.0
expense_detail,2025,4. Cari Transferler,e) Tarımsal Destekleme Ödemeleri,135000000.0
expense_detail,2025,4. Cari Transferler,Bireysel Emeklilik Devlet Katkısı,75039835.0
expense_detail,2025,4. Cari Transferler,g) Sosyal Amaçlı Transferler,185874584.0
expense_detail,2025,4. Cari Transferler,-Büyükşehir Belediyelerine,582392812.0
expense_detail,2025,4. Cari Transferler,-Büyükşehir İlçe Belediyelerine,486718481.0
expense_detail,2025,4. Cari Transferler,-Diğer Belediyelere,162236866.0
expense_detail,2025,5. Sermaye Giderleri,5. Sermaye Giderleri,1102418447.0
expense_detail,2025,5. Sermaye Giderleri,Gayrimenkul Sermaye Üretim Giderleri,812344008.0
expense_detail,2025,6. Sermaye Transferleri,6. Sermaye Transferleri,337955290.0
expense_detail,2025,7. Borç Verme,7. Borç Verme,306084629.0
expense_detail,2025,7. Borç Verme,Öğrenim ve Harç Kredisi,27847000.0
expense_detail,2025,8. Yedek Ödenekler,8. Yedek Ödenekler,286860760.0
expense_detail,2025,8. Yedek Ödenekler,Yedek Ödenek,111675992.0
expense_detail,2025,8. Yedek Ödenekler,Yatırımları Hızlandırma Ödeneği,128911365.0
expense_detail,2025,B. Faiz Giderleri,B. Faiz Giderleri,1950000000.0
expense_detail,2025,B. Faiz Giderleri,-Tahvil Faizi,1266302135.0
expense_detail,2025,B. Faiz Giderleri,b) Dış Borç Faiz Ödemeleri,400350357.0
expense_detail,2025,B. Faiz Giderleri,e) Kira Sertifikası Giderleri,193450164.0
ministries,2025,Genel Bütçeli İdareler,Türkiye Büyük Millet Meclisi,17817190.0
ministries,2025,Genel Bütçeli İdareler,Cumhurbaşkanlığı,16928146.0
ministries,2025,Genel Bütçeli İdareler,Anayasa Mahkemesi,789466.0
ministries,2025,Genel Bütçeli İdareler,Yargıtay,4010716.0
ministries,2025,Genel Bütçeli İdareler,Danıştay,2389043.0
ministries,2025,Genel Bütçeli İdareler,Hakimler ve Savcılar Kurulu,1187203.0
ministries,2025,Genel Bütçeli İdareler,Sayıştay,3259505.0
ministries,2025,Genel Bütçeli İdareler,Adalet Bakanlığı,280275802.0
ministries,2025,Genel Bütçeli İdareler,Milli Savunma Bakanlığı,623899190.0
ministries,2025,Genel Bütçeli İdareler,İçişleri Bakanlığı,96401694.0
ministries,2025,Genel Bütçeli İdareler,Dışişleri Bakanlığı,39035706.0
ministries,2025,Genel Bütçeli İdareler,Hazine ve Maliye Bakanlığı,6598875177.0
ministries,2025,Genel Bütçeli İdareler,Milli Eğitim Bakanlığı,1451715540.0
ministries,2025,Genel Bütçeli İdareler,Sağlık Bakanlığı,1020317291.0
ministries,2025,Genel Bütçeli İdareler,Ulaştırma ve Altyapı Bakanlığı,479273718.0
ministries,2025,Genel Bütçeli İdareler,Aile ve Sosyal Hizmetler Bakanlığı,407010627.0
ministries,2025,Genel Bütçeli İdareler,Enerji ve Tabii Kaynaklar Bakanlığı,45332020.0
ministries,2025,Genel Bütçeli İdareler,Kültür ve Turizm Bakanlığı,53202392.0
ministries,2025,Genel Bütçeli İdareler,Sanayi ve Teknoloji Bakanlığı,124497913.0
ministries,2025,Genel Bütçeli İdareler,"Çevre, Şehircilik ve İklim Değişikliği Bakanlığı",219294468.0
ministries,2025,Genel Bütçeli İdareler,Ticaret Bakanlığı,56233383.0
ministries,2025,Genel Bütçeli İdareler,Gençlik ve Spor Bakanlığı,231922274.0
ministries,2025,Genel Bütçeli İdareler,Tarım ve Orman Bakanlığı,438122123.0
ministries,2025,Genel Bütçeli İdareler,Çalışma ve Sosyal Güvenlik Bakanlığı,865536500.0
ministries,2025,Genel Bütçeli İdareler,Milli Güvenlik Kurulu Genel Sekreterliği,380778.0
ministries,2025,Genel Bütçeli İdareler,Milli İstihbarat Teşkilatı Başkanlığı,28896461.0
ministries,2025,Genel Bütçeli İdareler,Jandarma Genel Komutanlığı,261262624.0
ministries,2025,Genel Bütçeli İdareler,Sahil Güvenlik Komutanlığı,16766308.0
ministries,2025,Genel Bütçeli İdareler,Emniyet Genel Müdürlüğü,416426543.0
ministries,2025,Genel Bütçeli İdareler,Diyanet İşleri Başkanlığı,130119153.0
ministries,2025,Genel Bütçeli İdareler,Afet ve Acil Durum Yönetimi Başkanlığı,266923268.0
ministries,2025,Genel Bütçeli İdareler,Gelir İdaresi Başkanlığı,47519639.0
ministries,2025,Genel Bütçeli İdareler,Tapu ve Kadastro Genel Müdürlüğü,11172157.0
ministries,2025,Genel Bütçeli İdareler,Meteoroloji Genel Müdürlüğü,4873426.0
ministries,2025,Genel Bütçeli İdareler,Göç İdaresi Başkanlığı,36205532.0
ministries,2025,Genel Bütçeli İdareler,Avrupa Birliği Başkanlığı,6797254.0
ministries,2025,Genel Bütçeli İdareler,Devlet Arşivleri Başkanlığı,1217806.0
ministries,2025,Genel Bütçeli İdareler,İletişim Başkanlığı,6155014.0
ministries,2025,Genel Bütçeli İdareler,Milli Saraylar İdaresi Başkanlığı,3113542.0
ministries,2025,Genel Bütçeli İdareler,Strateji ve Bütçe Başkanlığı,290238912.0
ministries,2025,Genel Bütçeli İdareler,İklim Değişikliği Başkanlığı,405463.0
balance,2026,Harcamalar,Harcamalar,18978815484.0
balance,2026,Harcamalar,1-Faiz Hariç Harcama,16237159484.0
balance,2026,Harcamalar,Personel Giderleri,4907308940.0
balance,2026,Harcamalar,Sosyal Güv.Kur. Devlet Primi,599691060.0
balance,2026,Harcamalar,Mal ve Hizmet Alımları,1249567875.0
balance,2026,Harcamalar,Cari Transferler,6870793847.0
balance,2026,Harcamalar,Sermaye Giderleri,1312319173.0
balance,2026,Harcamalar,Sermaye Transferleri,525369037.0
balance,2026,Harcamalar,Borç Verme,397083301.0
balance,2026,Harcamalar,Yedek Ödenekler,375026251.0
balance,2026,Harcamalar,2-Faiz Harcamaları,2741656000.0
balance,2026,Gelirler,Gelirler,16266122685.0
balance,2026,Gelirler,1-Genel Bütçe Gelirleri,16036855210.0
balance,2026,Gelirler,Vergi Gelirleri,13833113452.0
balance,2026,Gelirler,Teşebbüs ve Mülkiyet Gelirleri,301083115.0
balance,2026,Gelirler,Alınan Bağış ve Yardımlar ile Özel Gelirler,103150750.0
balance,2026,Gelirler,"Faizler, Paylar ve Cezalar",1594770457.0
balance,2026,Gelirler,Sermaye Gelirleri,202827014.0
balance,2026,Gelirler,Alacaklardan Tahsilat,1910422.0
balance,2026,Gelirler,2-Özel Bütçeli İdarelerin Öz Gelirleri,145096263.0
balance,2026,Gelirler,3-Düzen. ve Denet. Kurumların Gelirleri,84171212.0
balance,2026,Denge,Bütçe Dengesi,-2712692799.0
balance,2026,Denge,Faiz Dışı Denge,28963201.0
expense_detail,2026,1. Personel Giderleri,1. Personel Giderleri,4907308940.0
expense_detail,2026,1. Personel Giderleri,Memurlar,3869707739.0
expense_detail,2026,1. Personel Giderleri,İşçiler,444073049.0
expense_detail,2026,1. Personel Giderleri,Sözleşmeli Personel,467127248.0
expense_detail,2026,2. Sosyal Güvenlik Kurumlarına Devlet Primi Giderleri,2. Sosyal Güvenlik Kurumlarına Devlet Primi Giderleri,599691060.0
expense_detail,2026,3. Mal ve Hizmet Alım Giderleri,3. Mal ve Hizmet Alım Giderleri,1249567875.0
expense_detail,2026,3. Mal ve Hizmet Alım Giderleri,a) Savunma-Güvenlik,459056243.0
expense_detail,2026,4. Cari Transferler,4. Cari Transferler,6870793847.0
expense_detail,2026,4. Cari Transferler,KİT Görevlendirme Giderleri,392134300.0
expense_detail,2026,4. Cari Transferler,Ziraat Bankası-Tarımsal Üreticilere Kredi Faiz Desteği,270000000.0
expense_detail,2026,4. Cari Transferler,-Devlet Sosyal Güvenlik Katkısı,1162232924.0
expense_detail,2026,4. Cari Transferler,-Faturalı Ödemeler (Görev Zararı),468975907.0
expense_detail,2026,4. Cari Transferler,-Emeklilere Ek Ödemeler (Görev Zararı),190848966.0
expense_detail,2026,4. Cari Transferler,-Sosyal Güvenlik Açık Finansmanı (Hazine Yardımı),43691935.0
expense_detail,2026,4. Cari Transferler,e) Tarımsal Destekleme Ödemeleri,167634665.0
expense_detail,2026,4. Cari Transferler,Bireysel Emeklilik Devlet Katkısı,93032000.0
expense_detail,2026,4. Cari Transferler,g) Sosyal Amaçlı Transferler,232664410.0
expense_detail,2026,4. Cari Transferler,-Büyükşehir Belediyelerine,727848679.0
expense_detail,2026,4. Cari Transferler,-Büyükşehir İlçe Belediyelerine,607784592.0
expense_detail,2026,4. Cari Transferler,-Diğer Belediyelere,202592826.0
expense_detail,2026,5. Sermaye Giderleri,5. Sermaye Giderleri,1312319173.0
expense_detail,2026,5. Sermaye Giderleri,Gayrimenkul Sermaye Üretim Giderleri,972269061.035
expense_detail,2026,6. Sermaye Transferleri,6. Sermaye Transferleri,525369037.0
expense_detail,2026,7. Borç Verme,7. Borç Verme,397083301.0
expense_detail,2026,7. Borç Verme,Öğrenim ve Harç Kredisi,36246000.0
expense_detail,2026,8. Yedek Ödenekler,8. Yedek Ödenekler,375026251.0
expense_detail,2026,8. Yedek Ödenekler,Yedek Ödenek,145522405.0
expense_detail,2026,8. Yedek Ödenekler,Yatırımları Hızlandırma Ödeneği,168881801.0
expense_detail,2026,B. Faiz Giderleri,B. Faiz Giderleri,2741656000.0
expense_detail,2026,B. Faiz Giderleri,-Tahvil Faizi,1902722500.0
expense_detail,2026,B. Faiz Giderleri,b) Dış Borç Faiz Ödemeleri,303500000.0
expense_detail,2026,B. Faiz Giderleri,e) Kira Sertifikası Giderleri,267500000.0
ministries,2026,Genel Bütçeli İdareler,Türkiye Büyük Millet Meclisi,27235264.0
ministries,2026,Genel Bütçeli İdareler,Cumhurbaşkanlığı,21286534.0
ministries,2026,Genel Bütçeli İdareler,Anayasa Mahkemesi,996693.0
ministries,2026,Genel Bütçeli İdareler,Yargıtay,5238733.0
ministries,2026,Genel Bütçeli İdareler,Danıştay,3136706.0
ministries,2026,Genel Bütçeli İdareler,Hakimler ve Savcılar Kurulu,1547695.0
ministries,2026,Genel Bütçeli İdareler,Sayıştay,4729868.0
ministries,2026,Genel Bütçeli İdareler,Adalet Bakanlığı,389560443.0
ministries,2026,Genel Bütçeli İdareler,Milli Savunma Bakanlığı,822930177.0
ministries,2026,Genel Bütçeli İdareler,İçişleri Bakanlığı,119506858.0
ministries,2026,Genel Bütçeli İdareler,Dışişleri Bakanlığı,46805514.0
ministries,2026,Genel Bütçeli İdareler,Hazine ve Maliye Bakanlığı,8890323158.0
ministries,2026,Genel Bütçeli İdareler,Milli Eğitim Bakanlığı,1943965746.0
ministries,2026,Genel Bütçeli İdareler,Sağlık Bakanlığı,1474947780.0
ministries,2026,Genel Bütçeli İdareler,Ulaştırma ve Altyapı Bakanlığı,525260273.0
ministries,2026,Genel Bütçeli İdareler,Aile ve Sosyal Hizmetler Bakanlığı,531905396.0
ministries,2026,Genel Bütçeli İdareler,Enerji ve Tabii Kaynaklar Bakanlığı,36097800.0
ministries,2026,Genel Bütçeli İdareler,Kültür ve Turizm Bakanlığı,69999818.0
ministries,2026,Genel Bütçeli İdareler,Sanayi ve Teknoloji Bakanlığı,176966775.0
ministries,2026,Genel Bütçeli İdareler,"Çevre, Şehircilik ve İklim Değişikliği Bakanlığı",275011091.0
ministries,2026,Genel Bütçeli İdareler,Ticaret Bakanlığı,76251159.0
ministries,2026,Genel Bütçeli İdareler,Gençlik ve Spor Bakanlığı,300302192.0
ministries,2026,Genel Bütçeli İdareler,Tarım ve Orman Bakanlığı,541840483.0
ministries,2026,Genel Bütçeli İdareler,Çalışma ve Sosyal Güvenlik Bakanlığı,447903261.0
ministries,2026,Genel Bütçeli İdareler,Milli Güvenlik Kurulu Genel Sekreterliği,590052.0
ministries,2026,Genel Bütçeli İdareler,Milli İstihbarat Teşkilatı Başkanlığı,39495902.0
ministries,2026,Genel Bütçeli İdareler,Jandarma Genel Komutanlığı,375056157.0
ministries,2026,Genel Bütçeli İdareler,Sahil Güvenlik Komutanlığı,23093023.0
ministries,2026,Genel Bütçeli İdareler,Emniyet Genel Müdürlüğü,554506812.0
ministries,2026,Genel Bütçeli İdareler,Diyanet İşleri Başkanlığı,174389341.0
ministries,2026,Genel Bütçeli İdareler,Afet ve Acil Durum Yönetimi Başkanlığı,373452610.0
ministries,2026,Genel Bütçeli İdareler,Gelir İdaresi Başkanlığı,70555179.0
ministries,2026,Genel Bütçeli İdareler,Tapu ve Kadastro Genel Müdürlüğü,15962597.0
ministries,2026,Genel Bütçeli İdareler,Meteoroloji Genel Müdürlüğü,6086888.0
ministries,2026,Genel Bütçeli İdareler,Göç İdaresi Başkanlığı,31613903.0
ministries,2026,Genel Bütçeli İdareler,Avrupa Birliği Başkanlığı,10232906.0
ministries,2026,Genel Bütçeli İdareler,Devlet Arşivleri Başkanlığı,1532678.0
ministries,2026,Genel Bütçeli İdareler,İletişim Başkanlığı,7564179.0
ministries,2026,Genel Bütçeli İdareler,Milli Saraylar İdaresi Başkanlığı,4084667.0
ministries,2026,Genel Bütçeli İdareler,Strateji ve Bütçe Başkanlığı,378985152.0
ministries,2026,Genel Bütçeli İdareler,İklim Değişikliği Başkanlığı,563370.0
