source,year,month,main_item,item,amount_thousand_try
ministries,2018,6,Genel Bütçeli İdareler,Cumhurbaşkanlığı,118360.0
ministries,2018,7,Genel Bütçeli İdareler,Cumhurbaşkanlığı,159055.0
ministries,2018,8,Genel Bütçeli İdareler,Cumhurbaşkanlığı,156271.0
ministries,2018,9,Genel Bütçeli İdareler,Cumhurbaşkanlığı,84586.0
ministries,2018,10,Genel Bütçeli İdareler,Cumhurbaşkanlığı,411057.0
ministries,2018,11,Genel Bütçeli İdareler,Cumhurbaşkanlığı,250265.0
ministries,2018,12,Genel Bütçeli İdareler,Cumhurbaşkanlığı,270408.0
ministries,2018,1,Genel Bütçeli İdareler,Milli İstihbarat Teşkilatı Başkanlığı,145919.0
ministries,2018,2,Genel Bütçeli İdareler,Milli İstihbarat Teşkilatı Başkanlığı,412445.0
ministries,2018,3,Genel Bütçeli İdareler,Milli İstihbarat Teşkilatı Başkanlığı,223908.0
ministries,2018,4,Genel Bütçeli İdareler,Milli İstihbarat Teşkilatı Başkanlığı,359520.0
ministries,2018,5,Genel Bütçeli İdareler,Milli İstihbarat Teşkilatı Başkanlığı,248336.0
ministries,2018,6,Genel Bütçeli İdareler,Milli İstihbarat Teşkilatı Başkanlığı,209980.0
ministries,2018,7,Genel Bütçeli İdareler,Milli İstihbarat Teşkilatı Başkanlığı,171156.0
ministries,2018,8,Genel Bütçeli İdareler,Milli İstihbarat Teşkilatı Başkanlığı,89682.0
ministries,2018,9,Genel Bütçeli İdareler,Milli İstihbarat Teşkilatı Başkanlığı,256139.0
ministries,2018,10,Genel Bütçeli İdareler,Milli İstihbarat Teşkilatı Başkanlığı,157018.0
ministries,2018,11,Genel Bütçeli İdareler,Milli İstihbarat Teşkilatı Başkanlığı,234129.0
ministries,2018,12,Genel Bütçeli İdareler,Milli İstihbarat Teşkilatı Başkanlığı,376475.0
ministries,2018,1,Genel Bütçeli İdareler,Milli Saraylar İdaresi Başkanlığı,0.0
ministries,2018,2,Genel Bütçeli İdareler,Milli Saraylar İdaresi Başkanlığı,0.0
ministries,2018,3,Genel Bütçeli İdareler,Milli Saraylar İdaresi Başkanlığı,0.0
ministries,2018,4,Genel Bütçeli İdareler,Milli Saraylar İdaresi Başkanlığı,0.0
ministries,2018,5,Genel Bütçeli İdareler,Milli Saraylar İdaresi Başkanlığı,0.0
ministries,2018,6,Genel Bütçeli İdareler,Milli Saraylar İdaresi Başkanlığı,0.0
ministries,2018,7,Genel Bütçeli İdareler,Milli Saraylar İdaresi Başkanlığı,0.0
ministries,2018,8,Genel Bütçeli İdareler,Milli Saraylar İdaresi Başkanlığı,0.0
ministries,2018,9,Genel Bütçeli İdareler,Milli Saraylar İdaresi Başkanlığı,0.0
ministries,2018,10,Genel Bütçeli İdareler,Milli Saraylar İdaresi Başkanlığı,0.0
ministries,2018,11,Genel Bütçeli İdareler,Milli Saraylar İdaresi Başkanlığı,5600.0
ministries,2018,12,Genel Bütçeli İdareler,Milli Saraylar İdaresi Başkanlığı,17001.0
ministries,2018,1,Genel Bütçeli İdareler,Strateji ve Bütçe Başkanlığı,0.0
ministries,2018,2,Genel Bütçeli İdareler,Strateji ve Bütçe Başkanlığı,0.0
ministries,2018,3,Genel Bütçeli İdareler,Strateji ve Bütçe Başkanlığı,0.0
ministries,2018,4,Genel Bütçeli İdareler,Strateji ve Bütçe Başkanlığı,0.0
ministries,2018,5,Genel Bütçeli İdareler,Strateji ve Bütçe Başkanlığı,0.0
ministries,2018,6,Genel Bütçeli İdareler,Strateji ve Bütçe Başkanlığı,0.0
ministries,2018,7,Genel Bütçeli İdareler,Strateji ve Bütçe Başkanlığı,0.0
ministries,2018,8,Genel Bütçeli İdareler,Strateji ve Bütçe Başkanlığı,507.0
ministries,2018,9,Genel Bütçeli İdareler,Strateji ve Bütçe Başkanlığı,5795.0
ministries,2018,10,Genel Bütçeli İdareler,Strateji ve Bütçe Başkanlığı,5975.0
ministries,2018,11,Genel Bütçeli İdareler,Strateji ve Bütçe Başkanlığı,11403.0
ministries,2018,12,Genel Bütçeli İdareler,Strateji ve Bütçe Başkanlığı,21835.0
ministries,2018,1,Genel Bütçeli İdareler,İletişim Başkanlığı,0.0
ministries,2018,2,Genel Bütçeli İdareler,İletişim Başkanlığı,0.0
ministries,2018,3,Genel Bütçeli İdareler,İletişim Başkanlığı,0.0
ministries,2018,4,Genel Bütçeli İdareler,İletişim Başkanlığı,0.0
ministries,2018,5,Genel Bütçeli İdareler,İletişim Başkanlığı,0.0
ministries,2018,6,Genel Bütçeli İdareler,İletişim Başkanlığı,0.0
ministries,2018,7,Genel Bütçeli İdareler,İletişim Başkanlığı,0.0
ministries,2018,8,Genel Bütçeli İdareler,İletişim Başkanlığı,0.0
ministries,2018,9,Genel Bütçeli İdareler,İletişim Başkanlığı,0.0
ministries,2018,10,Genel Bütçeli İdareler,İletişim Başkanlığı,26618.0
ministries,2018,11,Genel Bütçeli İdareler,İletişim Başkanlığı,26586.0
ministries,2018,12,Genel Bütçeli İdareler,İletişim Başkanlığı,61102.0
ministries,2018,1,Genel Bütçeli İdareler,TBMM,96177.0
ministries,2018,2,Genel Bütçeli İdareler,TBMM,65841.0
ministries,2018,3,Genel Bütçeli İdareler,TBMM,82609.0
ministries,2018,4,Genel Bütçeli İdareler,TBMM,101308.0
ministries,2018,5,Genel Bütçeli İdareler,TBMM,76942.0
ministries,2018,6,Genel Bütçeli İdareler,TBMM,80030.0
ministries,2018,7,Genel Bütçeli İdareler,TBMM,122573.0
ministries,2018,8,Genel Bütçeli İdareler,TBMM,77730.0
ministries,2018,9,Genel Bütçeli İdareler,TBMM,73084.0
ministries,2018,10,Genel Bütçeli İdareler,TBMM,117651.0
ministries,2018,11,Genel Bütçeli İdareler,TBMM,80598.0
ministries,2018,12,Genel Bütçeli İdareler,TBMM,111260.0
ministries,2018,1,Genel Bütçeli İdareler,Anayasa Mahkemesi,2712.0
ministries,2018,2,Genel Bütçeli İdareler,Anayasa Mahkemesi,3531.0
ministries,2018,3,Genel Bütçeli İdareler,Anayasa Mahkemesi,3635.0
ministries,2018,4,Genel Bütçeli İdareler,Anayasa Mahkemesi,5782.0
ministries,2018,5,Genel Bütçeli İdareler,Anayasa Mahkemesi,4450.0
ministries,2018,6,Genel Bütçeli İdareler,Anayasa Mahkemesi,4800.0
ministries,2018,7,Genel Bütçeli İdareler,Anayasa Mahkemesi,3975.0
ministries,2018,8,Genel Bütçeli İdareler,Anayasa Mahkemesi,3937.0
ministries,2018,9,Genel Bütçeli İdareler,Anayasa Mahkemesi,4068.0
ministries,2018,10,Genel Bütçeli İdareler,Anayasa Mahkemesi,4799.0
ministries,2018,11,Genel Bütçeli İdareler,Anayasa Mahkemesi,7554.0
ministries,2018,12,Genel Bütçeli İdareler,Anayasa Mahkemesi,6355.0
ministries,2018,1,Genel Bütçeli İdareler,Yargıtay,13792.0
ministries,2018,2,Genel Bütçeli İdareler,Yargıtay,20598.0
ministries,2018,3,Genel Bütçeli İdareler,Yargıtay,15211.0
ministries,2018,4,Genel Bütçeli İdareler,Yargıtay,18636.0
ministries,2018,5,Genel Bütçeli İdareler,Yargıtay,17635.0
ministries,2018,6,Genel Bütçeli İdareler,Yargıtay,17295.0
ministries,2018,7,Genel Bütçeli İdareler,Yargıtay,20166.0
ministries,2018,8,Genel Bütçeli İdareler,Yargıtay,17137.0
ministries,2018,9,Genel Bütçeli İdareler,Yargıtay,19380.0
ministries,2018,10,Genel Bütçeli İdareler,Yargıtay,21758.0
ministries,2018,11,Genel Bütçeli İdareler,Yargıtay,21214.0
ministries,2018,12,Genel Bütçeli İdareler,Yargıtay,20262.0
ministries,2018,1,Genel Bütçeli İdareler,Danıştay,10181.0
ministries,2018,2,Genel Bütçeli İdareler,Danıştay,11599.0
ministries,2018,3,Genel Bütçeli İdareler,Danıştay,20785.0
ministries,2018,4,Genel Bütçeli İdareler,Danıştay,14465.0
ministries,2018,5,Genel Bütçeli İdareler,Danıştay,11878.0
ministries,2018,6,Genel Bütçeli İdareler,Danıştay,12724.0
ministries,2018,7,Genel Bütçeli İdareler,Danıştay,13220.0
ministries,2018,8,Genel Bütçeli İdareler,Danıştay,13438.0
ministries,2018,9,Genel Bütçeli İdareler,Danıştay,14324.0
ministries,2018,10,Genel Bütçeli İdareler,Danıştay,13577.0
ministries,2018,11,Genel Bütçeli İdareler,Danıştay,14314.0
ministries,2018,12,Genel Bütçeli İdareler,Danıştay,9807.0
ministries,2018,1,Genel Bütçeli İdareler,Sayıştay,16939.0
ministries,2018,2,Genel Bütçeli İdareler,Sayıştay,26437.0
ministries,2018,3,Genel Bütçeli İdareler,Sayıştay,18746.0
ministries,2018,4,Genel Bütçeli İdareler,Sayıştay,19172.0
ministries,2018,5,Genel Bütçeli İdareler,Sayıştay,20691.0
ministries,2018,6,Genel Bütçeli İdareler,Sayıştay,19005.0
ministries,2018,7,Genel Bütçeli İdareler,Sayıştay,22962.0
ministries,2018,8,Genel Bütçeli İdareler,Sayıştay,20373.0
ministries,2018,9,Genel Bütçeli İdareler,Sayıştay,26910.0
ministries,2018,10,Genel Bütçeli İdareler,Sayıştay,23091.0
ministries,2018,11,Genel Bütçeli İdareler,Sayıştay,22304.0
ministries,2018,12,Genel Bütçeli İdareler,Sayıştay,22749.0
ministries,2018,1,Genel Bütçeli İdareler,Başbakanlık,169937.0
ministries,2018,2,Genel Bütçeli İdareler,Başbakanlık,199870.0
ministries,2018,3,Genel Bütçeli İdareler,Başbakanlık,216057.0
ministries,2018,4,Genel Bütçeli İdareler,Başbakanlık,321129.0
ministries,2018,5,Genel Bütçeli İdareler,Başbakanlık,215665.0
ministries,2018,6,Genel Bütçeli İdareler,Başbakanlık,205133.0
ministries,2018,7,Genel Bütçeli İdareler,Başbakanlık,170046.0
ministries,2018,8,Genel Bütçeli İdareler,Başbakanlık,23115.0
ministries,2018,9,Genel Bütçeli İdareler,Başbakanlık,24644.0
ministries,2018,10,Genel Bütçeli İdareler,Başbakanlık,74992.0
ministries,2018,11,Genel Bütçeli İdareler,Başbakanlık,57287.0
ministries,2018,12,Genel Bütçeli İdareler,Başbakanlık,22285.0
ministries,2018,1,Genel Bütçeli İdareler,Milli Güvenlik Kurulu Genel Sekreterliği,2087.0
ministries,2018,2,Genel Bütçeli İdareler,Milli Güvenlik Kurulu Genel Sekreterliği,2382.0
ministries,2018,3,Genel Bütçeli İdareler,Milli Güvenlik Kurulu Genel Sekreterliği,1621.0
ministries,2018,4,Genel Bütçeli İdareler,Milli Güvenlik Kurulu Genel Sekreterliği,2651.0
ministries,2018,5,Genel Bütçeli İdareler,Milli Güvenlik Kurulu Genel Sekreterliği,2225.0
ministries,2018,6,Genel Bütçeli İdareler,Milli Güvenlik Kurulu Genel Sekreterliği,2271.0
ministries,2018,7,Genel Bütçeli İdareler,Milli Güvenlik Kurulu Genel Sekreterliği,2545.0
ministries,2018,8,Genel Bütçeli İdareler,Milli Güvenlik Kurulu Genel Sekreterliği,1739.0
ministries,2018,9,Genel Bütçeli İdareler,Milli Güvenlik Kurulu Genel Sekreterliği,1804.0
ministries,2018,10,Genel Bütçeli İdareler,Milli Güvenlik Kurulu Genel Sekreterliği,3118.0
ministries,2018,11,Genel Bütçeli İdareler,Milli Güvenlik Kurulu Genel Sekreterliği,1965.0
ministries,2018,12,Genel Bütçeli İdareler,Milli Güvenlik Kurulu Genel Sekreterliği,4636.0
ministries,2018,1,Genel Bütçeli İdareler,Basın Yayın ve Enformasyon Genel Müdürlüğü,23610.0
ministries,2018,2,Genel Bütçeli İdareler,Basın Yayın ve Enformasyon Genel Müdürlüğü,23505.0
ministries,2018,3,Genel Bütçeli İdareler,Basın Yayın ve Enformasyon Genel Müdürlüğü,5753.0
ministries,2018,4,Genel Bütçeli İdareler,Basın Yayın ve Enformasyon Genel Müdürlüğü,25610.0
ministries,2018,5,Genel Bütçeli İdareler,Basın Yayın ve Enformasyon Genel Müdürlüğü,43969.0
ministries,2018,6,Genel Bütçeli İdareler,Basın Yayın ve Enformasyon Genel Müdürlüğü,27558.0
ministries,2018,7,Genel Bütçeli İdareler,Basın Yayın ve Enformasyon Genel Müdürlüğü,35033.0
ministries,2018,8,Genel Bütçeli İdareler,Basın Yayın ve Enformasyon Genel Müdürlüğü,31179.0
ministries,2018,9,Genel Bütçeli İdareler,Basın Yayın ve Enformasyon Genel Müdürlüğü,31148.0
ministries,2018,10,Genel Bütçeli İdareler,Basın Yayın ve Enformasyon Genel Müdürlüğü,854.0
ministries,2018,11,Genel Bütçeli İdareler,Basın Yayın ve Enformasyon Genel Müdürlüğü,0.0
ministries,2018,12,Genel Bütçeli İdareler,Basın Yayın ve Enformasyon Genel Müdürlüğü,0.0
ministries,2018,1,Genel Bütçeli İdareler,Hazine Müsteşarlığı,7622222.0
ministries,2018,2,Genel Bütçeli İdareler,Hazine Müsteşarlığı,8081099.0
ministries,2018,3,Genel Bütçeli İdareler,Hazine Müsteşarlığı,11267285.0
ministries,2018,4,Genel Bütçeli İdareler,Hazine Müsteşarlığı,5210590.0
ministries,2018,5,Genel Bütçeli İdareler,Hazine Müsteşarlığı,7668473.0
ministries,2018,6,Genel Bütçeli İdareler,Hazine Müsteşarlığı,3992388.0
ministries,2018,7,Genel Bütçeli İdareler,Hazine Müsteşarlığı,10006702.0
ministries,2018,8,Genel Bütçeli İdareler,Hazine Müsteşarlığı,9752442.0
ministries,2018,9,Genel Bütçeli İdareler,Hazine Müsteşarlığı,12293584.0
ministries,2018,10,Genel Bütçeli İdareler,Hazine Müsteşarlığı,5942564.0
ministries,2018,11,Genel Bütçeli İdareler,Hazine Müsteşarlığı,9751082.0
ministries,2018,12,Genel Bütçeli İdareler,Hazine Müsteşarlığı,4857554.0
ministries,2018,1,Genel Bütçeli İdareler,Diyanet İşleri Başkanlığı,772968.0
ministries,2018,2,Genel Bütçeli İdareler,Diyanet İşleri Başkanlığı,658212.0
ministries,2018,3,Genel Bütçeli İdareler,Diyanet İşleri Başkanlığı,619284.0
ministries,2018,4,Genel Bütçeli İdareler,Diyanet İşleri Başkanlığı,640845.0
ministries,2018,5,Genel Bütçeli İdareler,Diyanet İşleri Başkanlığı,648754.0
ministries,2018,6,Genel Bütçeli İdareler,Diyanet İşleri Başkanlığı,702188.0
ministries,2018,7,Genel Bütçeli İdareler,Diyanet İşleri Başkanlığı,760758.0
ministries,2018,8,Genel Bütçeli İdareler,Diyanet İşleri Başkanlığı,819212.0
ministries,2018,9,Genel Bütçeli İdareler,Diyanet İşleri Başkanlığı,755257.0
ministries,2018,10,Genel Bütçeli İdareler,Diyanet İşleri Başkanlığı,715394.0
ministries,2018,11,Genel Bütçeli İdareler,Diyanet İşleri Başkanlığı,744113.0
ministries,2018,12,Genel Bütçeli İdareler,Diyanet İşleri Başkanlığı,519051.0
ministries,2018,1,Genel Bütçeli İdareler,Afet ve Acil Durum Yönetimi Başkanlığı,131623.0
ministries,2018,2,Genel Bütçeli İdareler,Afet ve Acil Durum Yönetimi Başkanlığı,196110.0
ministries,2018,3,Genel Bütçeli İdareler,Afet ve Acil Durum Yönetimi Başkanlığı,288606.0
ministries,2018,4,Genel Bütçeli İdareler,Afet ve Acil Durum Yönetimi Başkanlığı,210054.0
ministries,2018,5,Genel Bütçeli İdareler,Afet ve Acil Durum Yönetimi Başkanlığı,398883.0
ministries,2018,6,Genel Bütçeli İdareler,Afet ve Acil Durum Yönetimi Başkanlığı,92259.0
ministries,2018,7,Genel Bütçeli İdareler,Afet ve Acil Durum Yönetimi Başkanlığı,55305.0
ministries,2018,8,Genel Bütçeli İdareler,Afet ve Acil Durum Yönetimi Başkanlığı,194796.0
ministries,2018,9,Genel Bütçeli İdareler,Afet ve Acil Durum Yönetimi Başkanlığı,242173.0
ministries,2018,10,Genel Bütçeli İdareler,Afet ve Acil Durum Yönetimi Başkanlığı,820055.0
ministries,2018,11,Genel Bütçeli İdareler,Afet ve Acil Durum Yönetimi Başkanlığı,302440.0
ministries,2018,12,Genel Bütçeli İdareler,Afet ve Acil Durum Yönetimi Başkanlığı,642050.0
ministries,2018,1,Genel Bütçeli İdareler,Adalet Bakanlığı,1101004.0
ministries,2018,2,Genel Bütçeli İdareler,Adalet Bakanlığı,1507708.0
ministries,2018,3,Genel Bütçeli İdareler,Adalet Bakanlığı,1050128.0
ministries,2018,4,Genel Bütçeli İdareler,Adalet Bakanlığı,1574428.0
ministries,2018,5,Genel Bütçeli İdareler,Adalet Bakanlığı,1262154.0
ministries,2018,6,Genel Bütçeli İdareler,Adalet Bakanlığı,1269459.0
ministries,2018,7,Genel Bütçeli İdareler,Adalet Bakanlığı,1662568.0
ministries,2018,8,Genel Bütçeli İdareler,Adalet Bakanlığı,1127478.0
ministries,2018,9,Genel Bütçeli İdareler,Adalet Bakanlığı,1348892.0
ministries,2018,10,Genel Bütçeli İdareler,Adalet Bakanlığı,1736412.0
ministries,2018,11,Genel Bütçeli İdareler,Adalet Bakanlığı,1417126.0
ministries,2018,12,Genel Bütçeli İdareler,Adalet Bakanlığı,2026668.0
ministries,2018,1,Genel Bütçeli İdareler,Milli Savunma Bakanlığı,2452728.0
ministries,2018,2,Genel Bütçeli İdareler,Milli Savunma Bakanlığı,2115531.0
ministries,2018,3,Genel Bütçeli İdareler,Milli Savunma Bakanlığı,2207160.0
ministries,2018,4,Genel Bütçeli İdareler,Milli Savunma Bakanlığı,2772316.0
ministries,2018,5,Genel Bütçeli İdareler,Milli Savunma Bakanlığı,5145765.0
ministries,2018,6,Genel Bütçeli İdareler,Milli Savunma Bakanlığı,2826531.0
ministries,2018,7,Genel Bütçeli İdareler,Milli Savunma Bakanlığı,3686804.0
ministries,2018,8,Genel Bütçeli İdareler,Milli Savunma Bakanlığı,2981531.0
ministries,2018,9,Genel Bütçeli İdareler,Milli Savunma Bakanlığı,3160770.0
ministries,2018,10,Genel Bütçeli İdareler,Milli Savunma Bakanlığı,3253077.0
ministries,2018,11,Genel Bütçeli İdareler,Milli Savunma Bakanlığı,4370528.0
ministries,2018,12,Genel Bütçeli İdareler,Milli Savunma Bakanlığı,4670950.0
ministries,2018,1,Genel Bütçeli İdareler,İçişleri Bakanlığı,515073.0
ministries,2018,2,Genel Bütçeli İdareler,İçişleri Bakanlığı,506281.0
ministries,2018,3,Genel Bütçeli İdareler,İçişleri Bakanlığı,608949.0
ministries,2018,4,Genel Bütçeli İdareler,İçişleri Bakanlığı,709723.0
ministries,2018,5,Genel Bütçeli İdareler,İçişleri Bakanlığı,1148258.0
ministries,2018,6,Genel Bütçeli İdareler,İçişleri Bakanlığı,771310.0
ministries,2018,7,Genel Bütçeli İdareler,İçişleri Bakanlığı,793790.0
ministries,2018,8,Genel Bütçeli İdareler,İçişleri Bakanlığı,687120.0
ministries,2018,9,Genel Bütçeli İdareler,İçişleri Bakanlığı,637141.0
ministries,2018,10,Genel Bütçeli İdareler,İçişleri Bakanlığı,932056.0
ministries,2018,11,Genel Bütçeli İdareler,İçişleri Bakanlığı,1019946.0
ministries,2018,12,Genel Bütçeli İdareler,İçişleri Bakanlığı,1836733.0
ministries,2018,1,Genel Bütçeli İdareler,Jandarma Genel Komutanlığı,1109410.0
ministries,2018,2,Genel Bütçeli İdareler,Jandarma Genel Komutanlığı,935393.0
ministries,2018,3,Genel Bütçeli İdareler,Jandarma Genel Komutanlığı,1002892.0
ministries,2018,4,Genel Bütçeli İdareler,Jandarma Genel Komutanlığı,1223183.0
ministries,2018,5,Genel Bütçeli İdareler,Jandarma Genel Komutanlığı,1442814.0
ministries,2018,6,Genel Bütçeli İdareler,Jandarma Genel Komutanlığı,1239807.0
ministries,2018,7,Genel Bütçeli İdareler,Jandarma Genel Komutanlığı,1370563.0
ministries,2018,8,Genel Bütçeli İdareler,Jandarma Genel Komutanlığı,1325056.0
ministries,2018,9,Genel Bütçeli İdareler,Jandarma Genel Komutanlığı,1502628.0
ministries,2018,10,Genel Bütçeli İdareler,Jandarma Genel Komutanlığı,1417994.0
ministries,2018,11,Genel Bütçeli İdareler,Jandarma Genel Komutanlığı,1689014.0
ministries,2018,12,Genel Bütçeli İdareler,Jandarma Genel Komutanlığı,1995057.0
ministries,2018,1,Genel Bütçeli İdareler,Emniyet Genel Müdürlüğü,2610508.0
ministries,2018,2,Genel Bütçeli İdareler,Emniyet Genel Müdürlüğü,1843348.0
ministries,2018,3,Genel Bütçeli İdareler,Emniyet Genel Müdürlüğü,2075389.0
ministries,2018,4,Genel Bütçeli İdareler,Emniyet Genel Müdürlüğü,2251485.0
ministries,2018,5,Genel Bütçeli İdareler,Emniyet Genel Müdürlüğü,2432351.0
ministries,2018,6,Genel Bütçeli İdareler,Emniyet Genel Müdürlüğü,2119577.0
ministries,2018,7,Genel Bütçeli İdareler,Emniyet Genel Müdürlüğü,2490494.0
ministries,2018,8,Genel Bütçeli İdareler,Emniyet Genel Müdürlüğü,2329089.0
ministries,2018,9,Genel Bütçeli İdareler,Emniyet Genel Müdürlüğü,2349034.0
ministries,2018,10,Genel Bütçeli İdareler,Emniyet Genel Müdürlüğü,2512700.0
ministries,2018,11,Genel Bütçeli İdareler,Emniyet Genel Müdürlüğü,2560153.0
ministries,2018,12,Genel Bütçeli İdareler,Emniyet Genel Müdürlüğü,3345608.0
ministries,2018,1,Genel Bütçeli İdareler,Sahil Güvenlik Komutanlığı,35911.0
ministries,2018,2,Genel Bütçeli İdareler,Sahil Güvenlik Komutanlığı,50716.0
ministries,2018,3,Genel Bütçeli İdareler,Sahil Güvenlik Komutanlığı,62188.0
ministries,2018,4,Genel Bütçeli İdareler,Sahil Güvenlik Komutanlığı,55565.0
ministries,2018,5,Genel Bütçeli İdareler,Sahil Güvenlik Komutanlığı,62297.0
ministries,2018,6,Genel Bütçeli İdareler,Sahil Güvenlik Komutanlığı,61688.0
